"","New ID","NB_sp","numéro","farm type","Design","Scale","Concatenation","Categorie","Concatenation_C","Categorie_C","Categorie_C2","Intervention_by_composition","Alim","medicinal","other","woody","prop_woody","shrub","climber","prop_shrub","prop_climber","Annual2","Prop_annual","Woody_evergreen","Prop_woody_evergreen","N_Fixing","Prop_N_fixing","Woody_hort","Prop_Woody_hort","Non_Woody_hort","Prop_Non_Woody_hort","EN_VU_NT_CR","Prop_EN_VU_NT_CR","Wild.x","Prop_wild.x","NB_strates","mean_Height","max_Height","Human_trait","total_density","Wild.y","Prop_wild.y","Age_max_tree"
"394","2154",2,433,"Working farm","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0.5,2,28,50,"Yes","200",1,0.5,2
"395","2154",2,434,"Working farm","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0.5,2,28,50,"Yes","NA",1,0.5,2
"396","2154",2,435,"Working farm","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0.5,2,28,50,"Yes","NA",1,0.5,2
"397","91",2,436,"working farm","selected land use","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,1,0.5,2,6.4,8,"No","1141",1,0.5,30
"398","91",2,437,"working farm","selected land use","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,1,0.5,2,8,8,"No","620",1,0.5,30
"399","91",2,438,"working farm","selected land use","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,1,0.5,2,8,8,"No","620",1,0.5,70
"400","91",2,439,"working farm","selected land use","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,1,0.5,2,6.4,8,"No","1141",1,0.5,30
"401","91",3,440,"working farm","selected land use","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,1,3,1,1,0,0.333333333333333,0,0,0,1,0.333333333333333,2,0.666666666666667,1,0.333333333333333,0,0,0,0,2,0.666666666666667,2,7.6,10,"No","2538",2,0.666666666666667,15
"402","2151",6,443,"working farm","selected land use","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","","Autre","Other","Complex",5,0,1,3,0.5,0,0,0,0,2,0.333333333333333,0,0,0,0,2,0.333333333333333,3,0.5,0,0,2,0.333333333333333,5,6.5,20,"No","NA",2,0.333333333333333,NA
"403","2158",7,445,"working farm",NA,"Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Complex",5,1,2,6,0.857142857142857,0,0,0,0,0,0,5,0.833333333333333,0,0,4,0.571428571428571,1,0.142857142857143,0,0,5,0.714285714285714,3,15.5,30,"No","NA",5,0.714285714285714,10
"404","2158",2,446,"working farm",NA,"Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,1,2,1,1,0,0.5,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,2,1,1,9,10,"Yes","NA",2,1,15
"405","2158",2,447,"working farm",NA,"Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Wood","(NH_Herb), H_Wood","H_Wood","Classic",1,0,1,1,0.5,1,0,0.5,0,0,0,0,0,2,1,0,0,1,0.5,0,0,1,0.5,2,2.5,3,"No","NA",1,0.5,10
"406","2158",7,448,"working farm",NA,"Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb","Complex",5,1,2,6,0.857142857142857,0,0,0,0,0,0,5,0.833333333333333,0,0,4,0.571428571428571,1,0.142857142857143,0,0,5,0.714285714285714,3,15.5,30,"No","NA",5,0.714285714285714,10
"407","2158",2,449,"working farm",NA,"Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Herb","H_Herb","H_Herb","Woody classic",1,1,1,2,1,1,0,0.5,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,2,1,1,9,10,"Yes","NA",2,1,15
"408","2158",2,450,"working farm",NA,"Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",1,0,1,1,0.5,1,0,0.5,0,0,0,0,0,2,1,0,0,1,0.5,0,0,1,0.5,2,2.5,3,"No","NA",1,0.5,10
"409","2197",5,451,"working farm","selected land use","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",3,2,1,5,1,0,0,0,0,0,0,4,1,1,0.2,3,0.6,0,0,0,0,1,0.2,3,8,10,"No","NA",1,0.2,6
"410","2197",5,452,"working farm","selected land use","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Complex",4,1,1,4,0.8,1,0,0.2,0,0,0,4,1,2,0.4,3,0.6,1,0.2,0,0,2,0.4,2,8.16666666666667,10,"No","NA",2,0.4,6
"411","2150",2,453,"working farm","selected land use","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood","Woody classic",1,0,1,2,1,1,0,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,1,0.5,2,11.5,20,"No","NA",1,0.5,NA
"412","2150",2,454,"working farm","selected land use","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,0,1,2,1,1,0,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,1,0.5,2,11.5,20,"No","NA",1,0.5,NA
"413","60",24,455,"Working farm","paired sites","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","","Autre","Other","Complex",18,4,3,9,0.375,1,1,0.0416666666666667,0.0416666666666667,8,0.333333333333333,2,0.1,6,0.25,3,0.125,15,0.625,0,0,7,0.291666666666667,6,7.41363636363636,40,"No","96",7,0.291666666666667,NA
"414","60",23,456,"Working farm","paired sites","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","","Autre","Other","Complex",19,4,1,8,0.347826086956522,1,1,0.0434782608695652,0.0434782608695652,8,0.347826086956522,2,0.105263157894737,5,0.217391304347826,4,0.173913043478261,15,0.652173913043478,0,0,8,0.347826086956522,6,6.55238095238095,40,"No","110",8,0.347826086956522,NA
"415","60",17,457,"Working farm","paired sites","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","","Autre","Other","Complex",11,2,2,7,0.411764705882353,2,0,0.117647058823529,0,6,0.352941176470588,3,0.2,3,0.176470588235294,1,0.0588235294117647,10,0.588235294117647,1,0.0588235294117647,6,0.352941176470588,5,8.29333333333333,40,"No","38",6,0.352941176470588,NA
"416","60",12,458,"Working farm","paired sites","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","","Autre","Other","Exclusive",11,4,1,4,0.333333333333333,1,0,0.0833333333333333,0,4,0.333333333333333,2,0.222222222222222,2,0.166666666666667,3,0.25,8,0.666666666666667,0,0,2,0.166666666666667,6,3.91818181818182,18,"No","69",2,0.166666666666667,NA
"417","60",24,460,"Working farm","paired sites","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",18,4,3,9,0.375,1,1,0.0416666666666667,0.0416666666666667,8,0.333333333333333,2,0.1,6,0.25,3,0.125,15,0.625,0,0,7,0.291666666666667,6,7.41363636363636,40,"No","96",7,0.291666666666667,NA
"418","60",23,461,"Working farm","paired sites","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",19,4,1,8,0.347826086956522,1,1,0.0434782608695652,0.0434782608695652,8,0.347826086956522,2,0.105263157894737,5,0.217391304347826,4,0.173913043478261,15,0.652173913043478,0,0,8,0.347826086956522,6,6.55238095238095,40,"No","110",8,0.347826086956522,NA
"419","60",17,462,"Working farm","paired sites","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",11,2,2,7,0.411764705882353,2,0,0.117647058823529,0,6,0.352941176470588,3,0.2,3,0.176470588235294,1,0.0588235294117647,10,0.588235294117647,1,0.0588235294117647,6,0.352941176470588,5,8.29333333333333,40,"No","38",6,0.352941176470588,NA
"420","60",12,463,"Working farm","paired sites","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Exclusive",11,4,1,4,0.333333333333333,1,0,0.0833333333333333,0,4,0.333333333333333,2,0.222222222222222,2,0.166666666666667,3,0.25,8,0.666666666666667,0,0,2,0.166666666666667,6,3.91818181818182,18,"No","69",2,0.166666666666667,NA
"421","60",24,465,"Working farm","paired sites","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",18,4,3,9,0.375,1,1,0.0416666666666667,0.0416666666666667,8,0.333333333333333,2,0.1,6,0.25,3,0.125,15,0.625,0,0,7,0.291666666666667,6,7.41363636363636,40,"No","96",7,0.291666666666667,NA
"422","60",23,466,"Working farm","paired sites","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",19,4,1,8,0.347826086956522,1,1,0.0434782608695652,0.0434782608695652,8,0.347826086956522,2,0.105263157894737,5,0.217391304347826,4,0.173913043478261,15,0.652173913043478,0,0,8,0.347826086956522,6,6.55238095238095,40,"No","110",8,0.347826086956522,NA
"423","60",23,467,"Working farm","paired sites","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",19,4,1,8,0.347826086956522,1,1,0.0434782608695652,0.0434782608695652,8,0.347826086956522,2,0.105263157894737,5,0.217391304347826,4,0.173913043478261,15,0.652173913043478,0,0,8,0.347826086956522,6,6.55238095238095,40,"No","38",8,0.347826086956522,NA
"424","60",12,468,"Working farm","paired sites","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Exclusive",11,4,1,4,0.333333333333333,1,0,0.0833333333333333,0,4,0.333333333333333,2,0.222222222222222,2,0.166666666666667,3,0.25,8,0.666666666666667,0,0,2,0.166666666666667,6,3.91818181818182,18,"No","69",2,0.166666666666667,NA
"425","85",14,470,"working farm",NA,"landscape","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Herb","Autre","NH_Herb","Classic",4,0,4,10,0.714285714285714,2,1,0.153846153846154,0.0769230769230769,2,0.166666666666667,6,0.545454545454545,2,0.142857142857143,0,0,4,0.285714285714286,3,0.214285714285714,6,0.428571428571429,6,17.8923076923077,40,"No","425",6,0.428571428571429,5
"426","85",12,471,"working farm",NA,"landscape","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,0,5,8,0.666666666666667,0,0,0,0,1,0.0833333333333333,5,0.625,2,0.166666666666667,1,0.0833333333333333,0,0,2,0.166666666666667,7,0.583333333333333,5,18.2666666666667,70,"No","NA",7,0.583333333333333,15
"427","85",3,473,"working farm",NA,"landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,3,1,1,0,0.333333333333333,0,0,0,2,1,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,1,NA,0,"No","NA",0,0,20
"428","85",2,474,"working farm",NA,"landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0,1,NA,0,"No","NA",0,0,20
"429","85",2,475,"working farm",NA,"landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0,1,NA,0,"No","NA",0,0,20
"430","85",5,476,"working farm",NA,"landscape","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Herb","Autre","NH_Herb","Classic",4,0,0,1,0.2,0,1,0,0.2,2,0.4,1,0.333333333333333,1,0.2,0,0,4,0.8,0,0,0,0,3,1.4,2,"No","NA",0,0,5
"431","59",2,492,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"432","59",2,493,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0,1,NA,0,"No","NA",0,0,NA
"433","59",2,494,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,2,30,30,"Yes","NA",0,0,NA
"434","59",2,495,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"435","59",2,496,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"436","59",2,497,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"No","NA",0,0,NA
"437","59",2,498,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,2,30,30,"Yes","NA",0,0,NA
"438","59",2,499,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"439","59",2,500,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"440","59",2,501,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"No","NA",0,0,NA
"441","59",2,502,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"442","59",2,503,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"443","59",2,504,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"444","59",2,505,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0,1,NA,0,"No","NA",0,0,NA
"445","59",2,506,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,2,30,30,"Yes","NA",0,0,NA
"446","59",2,507,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"447","59",2,508,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"448","59",2,509,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"No","NA",0,0,NA
"449","59",2,510,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,2,30,30,"Yes","NA",0,0,NA
"450","59",2,511,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"451","59",2,512,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"452","59",2,513,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"No","NA",0,0,NA
"453","59",2,514,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"454","59",2,515,"Working farm","paired sites","Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb","Woody classic",1,1,0,2,1,1,0,0.5,0,0,0,2,1,1,0.5,1,0.5,0,0,0,0,0,0,1,NA,0,"Yes","NA",0,0,NA
"455","66",4,516,"Working farm","selected land use","landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb, NH_Wood","NH_Herb, NH_Wood","Other","Woody classic",1,1,0,4,1,1,0,0.25,0,0,0,2,0.666666666666667,2,0.5,1,0.25,0,0,0,0,1,0.25,2,7,7,"No","NA",1,0.25,NA
"456","66",4,517,"Working farm","selected land use","landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb, NH_Wood","NH_Herb, NH_Wood","Other","Woody classic",1,1,0,4,1,1,0,0.25,0,0,0,2,0.666666666666667,2,0.5,1,0.25,0,0,0,0,1,0.25,2,7,7,"No","NA",1,0.25,NA
"457","66",4,518,"Working farm","selected land use","landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","","Autre","Other","Woody classic",1,1,0,4,1,1,0,0.25,0,0,0,2,0.666666666666667,2,0.5,1,0.25,0,0,0,0,1,0.25,2,7,7,"No","NA",1,0.25,NA
"458","66",4,519,"Working farm","selected land use","landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood","Woody classic",1,1,0,4,1,1,0,0.25,0,0,0,2,0.666666666666667,2,0.5,1,0.25,0,0,0,0,1,0.25,2,7,7,"No","NA",1,0.25,NA
"459","66",4,520,"Working farm","selected land use","landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb, NH_Wood","NH_Herb, NH_Wood","Other","Woody classic",1,1,0,4,1,1,0,0.25,0,0,0,2,0.666666666666667,2,0.5,1,0.25,0,0,0,0,1,0.25,2,7,7,"No","NA",1,0.25,NA
"460","66",4,521,"Working farm","selected land use","landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood","Woody classic",1,1,0,4,1,1,0,0.25,0,0,0,2,0.666666666666667,2,0.5,1,0.25,0,0,0,0,1,0.25,2,7,7,"No","NA",1,0.25,NA
"461","2165",3,522,"Experimental site","RCBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",2,0,1,2,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,0,1,0.333333333333333,3,10,25,"No","NA",1,0.333333333333333,1
"462","2165",3,523,"Experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Exclusive",3,0,0,2,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,2,0.666666666666667,1,0.333333333333333,0,0,1,0.333333333333333,3,7.33333333333333,17,"No","NA",1,0.333333333333333,1
"463","2130",3,524,"experimental site","RCBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","Other","Complex",2,0,0,2,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,0,0,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,0,1,0.333333333333333,3,5.66666666666667,12,"Yes","16667",1,0.333333333333333,1
"464","2130",3,525,"experimental site","RCBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","Other","Complex",2,0,0,2,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,0,0,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,0,1,0.333333333333333,3,5.66666666666667,12,"Yes","16667",1,0.333333333333333,1
"465","2045",2,526,"working farm",NA,"Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",1,0,1,1,0.5,1,0,0.5,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,1,0.5,2,3,5,"No","5000",1,0.5,1
"466","2045",2,527,"working farm",NA,"Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",1,0,1,1,0.5,1,0,0.5,0,0,0,0,0,2,1,0,0,1,0.5,0,0,1,0.5,2,3.5,5,"No","5000",1,0.5,1
"467","2045",2,528,"working farm",NA,"Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",1,0,1,1,0.5,1,0,0.5,0,0,0,0,0,2,1,0,0,1,0.5,0,0,1,0.5,2,3.5,5,"No","5000",1,0.5,1
"468","1983",3,529,"experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb","Exclusive",3,0,1,1,0.333333333333333,0,1,0,0.333333333333333,2,0.666666666666667,1,0.333333333333333,2,0.666666666666667,1,0.333333333333333,2,0.666666666666667,0,0,1,0.333333333333333,3,5.33333333333333,10,"Yes","5000",1,0.333333333333333,3
"469","1983",4,530,"experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb","Exclusive",4,0,2,2,0.5,0,1,0,0.25,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,0,0,2,0.5,3,6.5,10,"Yes","5000",2,0.5,3
"470","1983",4,531,"experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb","Exclusive",4,0,2,2,0.5,0,1,0,0.25,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,0,0,2,0.5,3,6.5,10,"Yes","5000",2,0.5,3
"471","1983",4,532,"experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb","Exclusive",4,0,2,2,0.5,0,1,0,0.25,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,0,0,2,0.5,3,6.5,10,"Yes","5000",2,0.5,3
