"","New ID","NB_sp","numéro","farm type","Design","Scale","Concatenation","Categorie","Concatenation_C","Categorie_C","Categorie_C2","Alim","medicinal","other","woody","prop_woody","shrub","climber","prop_shrub","prop_climber","Annual2","Prop_annual","Woody_evergreen","Prop_woody_evergreen","N_Fixing","Prop_N_fixing","Woody_hort","Prop_Woody_hort","Non_Woody_hort","Prop_Non_Woody_hort","EN_VU_NT_CR","Prop_EN_VU_NT_CR","Prop_Insects","insects","Wild.x","Prop_wild.x","NB_strates","mean_Height","max_Height","Human_trait","total_density","Sum_dens","Wild.y","Prop_wild.y","Age_max_tree"
"2027","623",5,2169,"experimental site","RCBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,0,3,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.2,1,5,1,3,14.6,40,"Yes","576",576,5,1,1
"2028","623",5,2170,"experimental site","RCBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,0,3,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.2,1,5,1,3,14.6,40,"Yes","576",576,5,1,3
"2029","623",5,2171,"experimental site","RCBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood",3,0,4,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.4,2,5,1,3,14.6,40,"Yes","576",576,5,1,1
"2030","623",5,2172,"experimental site","RCBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood",3,0,4,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.4,2,5,1,3,14.6,40,"Yes","576",576,5,1,3
"2031","623",5,2173,"experimental site","RCBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood",3,0,4,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.4,2,5,1,3,14.6,40,"Yes","576",576,5,1,1
"2032","623",5,2174,"experimental site","RCBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood",3,0,4,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.4,2,5,1,3,14.6,40,"Yes","576",576,5,1,3
"2033","623",5,2175,"experimental site","RCBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood",3,0,4,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.4,2,5,1,3,14.6,40,"Yes","576",576,5,1,1
"2034","623",5,2176,"experimental site","RCBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood",3,0,4,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.4,2,5,1,3,14.6,40,"Yes","576",576,5,1,3
"2035","483",3,2177,"experimental site","balanced incomplete block design","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",2,1,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,2,2.83333333333333,4,"Yes","833",833,1,0.333333333333333,1
"2036","483",3,2178,"experimental site","balanced incomplete block design","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood",2,1,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,2,2.83333333333333,4,"Yes","833",833,1,0.333333333333333,1
"2037","483",3,2179,"experimental site","balanced incomplete block design","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",2,1,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,2,2.83333333333333,4,"Yes","556",556,1,0.333333333333333,1
"2038","483",3,2180,"experimental site","balanced incomplete block design","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood",2,1,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,2,2.83333333333333,4,"Yes","556",556,1,0.333333333333333,1
"2039","483",3,2181,"experimental site","balanced incomplete block design","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",2,1,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,2,2.83333333333333,4,"Yes","556",556,1,0.333333333333333,1
"2040","483",3,2182,"experimental site","balanced incomplete block design","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood",2,1,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,2,2.83333333333333,4,"Yes","556",556,1,0.333333333333333,1
"2041","482",3,2183,"experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,1,0,2,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,1,0.333333333333333,0,0,0.666666666666667,2,0,0,3,4.66666666666667,9,"Yes","NA",204,0,0,1
"2042","482",3,2184,"experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,1,0,1,0.333333333333333,0,0,0,0,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,2,0.666666666666667,0,0,1,3,0,0,2,3.36666666666667,9,"Yes","204",204,0,0,1
"2043","482",3,2185,"experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,2,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.5,0,0,1,0.333333333333333,2,0.666666666666667,0,0,0.666666666666667,2,1,0.333333333333333,2,3.66666666666667,9,"Yes","204",204,1,0.333333333333333,1
"2044","403",3,2186,"working farm","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,1,0,1,0.333333333333333,0,0,0,0,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,2,0.666666666666667,0,0,0.666666666666667,2,0,0,3,3.6,9,"No","NA",NA,0,0,4
"2045","403",3,2187,"working farm","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",3,1,0,1,0.333333333333333,0,0,0,0,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,2,0.666666666666667,0,0,0.666666666666667,2,0,0,3,3.6,9,"No","NA",NA,0,0,4
"2046","346",2,2189,"experimental site","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,1,0.5,0,1,0,0.5,1,0.5,0,0,1,0.5,1,0.5,1,0.5,0,0,0.5,1,0,0,2,4,4,"No","NA",NA,0,0,12
"2047","346",2,2190,"experimental site","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,1,0.5,0,1,0,0.5,1,0.5,0,0,1,0.5,1,0.5,1,0.5,0,0,0.5,1,0,0,2,4,4,"No","NA",NA,0,0,12
"2048","346",2,2191,"experimental site","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,1,0.5,0,1,0,0.5,1,0.5,0,0,1,0.5,1,0.5,1,0.5,0,0,0.5,1,0,0,2,4,4,"No","NA",NA,0,0,12
"2049","346",2,2192,"experimental site","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,1,0.5,0,1,0,0.5,1,0.5,0,0,1,0.5,1,0.5,1,0.5,0,0,0.5,1,0,0,2,4,4,"No","NA",NA,0,0,12
"2050","346",2,2193,"experimental site","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,1,0.5,1,0.5,0,0,0.5,1,0,0,2,0.6,0.6,"No","NA",NA,0,0,12
"2051","346",2,2194,"experimental site","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,1,0.5,1,0.5,0,0,0.5,1,0,0,2,0.6,0.6,"No","NA",NA,0,0,12
"2052","346",2,2195,"experimental site","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,1,0.5,1,0.5,0,0,0.5,1,0,0,2,0.6,0.6,"No","NA",NA,0,0,12
"2053","346",2,2196,"experimental site","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,1,0.5,1,0.5,0,0,0.5,1,0,0,2,0.6,0.6,"No","NA",NA,0,0,12
"2054","549",2,2197,"working farm",NA,"Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,1,1,2,1,1,0,0.5,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2,1,2,23.5,40,"No","5111",5111,2,1,NA
"2055","549",2,2198,"working farm",NA,"Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,1,1,2,1,1,0,0.5,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2,1,2,23.5,40,"No","5111",5111,2,1,NA
"2056","63",3,2199,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,3,8.98333333333333,25,"Yes","625",625,1,0.333333333333333,1
"2057","63",3,2200,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,3,8.98333333333333,25,"Yes","625",625,1,0.333333333333333,1
"2058","63",3,2201,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.666666666666667,2,2,0.666666666666667,2,8.86666666666667,25,"Yes","625",625,2,0.666666666666667,1
"2059","63",3,2202,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.666666666666667,2,2,0.666666666666667,2,8.86666666666667,25,"Yes","625",625,2,0.666666666666667,1
"2060","63",3,2203,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood",2,0,1,1,0.333333333333333,0,1,0,0.333333333333333,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,2,0.666666666666667,3,9.83333333333333,25,"Yes","625",625,2,0.666666666666667,1
"2061","63",3,2204,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Herb, H_Herb","Autre","Other",2,0,1,1,0.333333333333333,0,1,0,0.333333333333333,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,2,0.666666666666667,3,9.83333333333333,25,"Yes","625",625,2,0.666666666666667,1
"2062","63",3,2205,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,2,0.666666666666667,0,0,2,0.666666666666667,0,0,0.666666666666667,2,1,0.333333333333333,2,8.73333333333333,25,"Yes","625",625,1,0.333333333333333,1
"2063","63",3,2206,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,2,0.666666666666667,0,0,2,0.666666666666667,0,0,0.666666666666667,2,1,0.333333333333333,2,8.73333333333333,25,"Yes","625",625,1,0.333333333333333,1
"2064","598",3,2207,"working farm","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",2,1,1,1,0.333333333333333,1,0,0.333333333333333,0,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,3,2,3,"No","240",240,1,0.333333333333333,NA
"2065","598",3,2208,"working farm","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,0,1,0.333333333333333,0,0,0,0,2,0.666666666666667,1,0.333333333333333,2,0.666666666666667,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,3,3.83333333333333,8,"No","185",185,1,0.333333333333333,NA
"2066","167",2,2209,"working farm",NA,"Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,0,1,0,0.5,0,0,1,0.5,0,0,2,1,0,0,0,0,0.5,1,1,0.5,2,12.5,15,"Yes","NA",NA,1,0.5,6
"2067","167",2,2210,"working farm",NA,"Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,0,1,0,0.5,0,0,1,0.5,0,0,2,1,0,0,0,0,0.5,1,1,0.5,2,12.5,15,"Yes","NA",NA,1,0.5,6
"2068","167",2,2211,"working farm",NA,"Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,2,1,0,1,0,0.5,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0.5,1,15,15,"Yes","NA",NA,1,0.5,6
"2069","167",2,2212,"working farm",NA,"Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,0,2,1,0,1,0,0.5,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0.5,1,15,15,"Yes","NA",NA,1,0.5,6
"2070","447",5,2213,"experimental site","RBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,1,0,3,0.6,2,0,0.4,0,0,0,2,0.666666666666667,1,0.2,1,0.2,2,0.4,0,0,0.2,1,3,0.6,5,6.4,15,"No","1423",1423,3,0.6,3
"2071","447",5,2214,"experimental site","RBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,1,0,3,0.6,2,0,0.4,0,0,0,2,0.666666666666667,1,0.2,1,0.2,2,0.4,0,0,0.2,1,3,0.6,5,6.4,15,"No","1423",1423,3,0.6,3
"2072","447",5,2215,"experimental site","RBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood",3,1,0,3,0.6,2,0,0.4,0,0,0,2,0.666666666666667,1,0.2,1,0.2,2,0.4,0,0,0.2,1,3,0.6,5,6.4,15,"No","1423",1423,3,0.6,3
"2073","447",5,2216,"experimental site","RBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",3,1,0,3,0.6,2,0,0.4,0,0,0,2,0.666666666666667,1,0.2,1,0.2,2,0.4,0,0,0.2,1,3,0.6,5,6.4,15,"No","1423",1423,3,0.6,3
"2074","447",4,2217,"experimental site","RBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,1,0,3,0.75,2,0,0.5,0,0,0,2,0.666666666666667,1,0.25,1,0.25,1,0.25,0,0,0,0,3,0.75,4,7.75,15,"No","1423",1423,3,0.75,3
"2075","447",4,2218,"experimental site","RBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,1,0,3,0.75,2,0,0.5,0,0,0,2,0.666666666666667,1,0.25,1,0.25,1,0.25,0,0,0,0,3,0.75,4,7.75,15,"No","1423",1423,3,0.75,3
"2076","447",4,2219,"experimental site","RBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood",2,1,0,3,0.75,2,0,0.5,0,0,0,2,0.666666666666667,1,0.25,1,0.25,1,0.25,0,0,0,0,3,0.75,4,7.75,15,"No","1423",1423,3,0.75,3
"2077","447",4,2220,"experimental site","RBD","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",2,1,0,3,0.75,2,0,0.5,0,0,0,2,0.666666666666667,1,0.25,1,0.25,1,0.25,0,0,0,0,3,0.75,4,7.75,15,"No","1423",1423,3,0.75,3
"2078","447",5,2221,"experimental site","RBD","Field","NH_Herb, NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,1,0,3,0.6,2,0,0.4,0,2,0.4,2,0.4,1,0.2,1,0.2,1,0.2,0,0,0.2,1,4,0.8,4,6.01,15,"No","1423",1423,4,0.8,3
"2079","447",5,2222,"experimental site","RBD","Field","NH_Herb, NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,1,0,3,0.6,2,0,0.4,0,2,0.4,2,0.4,1,0.2,1,0.2,1,0.2,0,0,0.2,1,4,0.8,4,6.01,15,"No","1423",1423,4,0.8,3
"2080","447",5,2223,"experimental site","RBD","Field","NH_Herb, NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood",2,1,0,3,0.6,2,0,0.4,0,2,0.4,2,0.4,1,0.2,1,0.2,1,0.2,0,0,0.2,1,4,0.8,4,6.01,15,"No","1423",1423,4,0.8,3
"2081","447",5,2224,"experimental site","RBD","Field","NH_Herb, NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb, H_Herb","Autre","Other",2,1,0,3,0.6,2,0,0.4,0,2,0.4,2,0.4,1,0.2,1,0.2,1,0.2,0,0,0.2,1,4,0.8,4,6.01,15,"No","1423",1423,4,0.8,3
"2082","447",4,2225,"experimental site","RBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,1,0,3,0.75,2,0,0.5,0,1,0.25,2,0.5,1,0.25,1,0.25,0,0,0,0,0.25,1,3,0.75,4,7.325,15,"No","1423",1423,3,0.75,3
"2083","447",4,2226,"experimental site","RBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,1,0,3,0.75,2,0,0.5,0,1,0.25,2,0.5,1,0.25,1,0.25,0,0,0,0,0.25,1,3,0.75,4,7.325,15,"No","1423",1423,3,0.75,3
"2084","447",4,2227,"experimental site","RBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood",1,1,0,3,0.75,2,0,0.5,0,1,0.25,2,0.5,1,0.25,1,0.25,0,0,0,0,0.25,1,3,0.75,4,7.325,15,"No","1423",1423,3,0.75,3
"2085","447",4,2228,"experimental site","RBD","Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb",1,1,0,3,0.75,2,0,0.5,0,1,0.25,2,0.5,1,0.25,1,0.25,0,0,0,0,0.25,1,3,0.75,4,7.325,15,"No","1423",1423,3,0.75,3
"2086","326",2,2229,"working farm","Paired sites","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,2,1,2,1,2,0,1,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,2,1,2,3.25,4,"No","NA",3,2,1,NA
"2087","326",2,2230,"working farm","Paired sites","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,2,1,2,1,2,0,1,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,2,1,2,3.25,4,"No","NA",38,2,1,NA
"2088","729",2,2231,"experimental site","RCBD","Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,0,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,2,4.75,9,"Yes","1000",1000,0,0,9
"2089","729",2,2232,"experimental site","RCBD","Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,2,3.25,6,"Yes","1000",1000,0,0,9
"2090","729",2,2233,"experimental site","RCBD","Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,0,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,2,4.75,9,"Yes","1000",1000,0,0,9
"2091","NEW_3",4,NA,"working farm","Non repeted","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",4,0,7,8,0.8,0,0,0,0,2,0.2,0,0,1,0.1,2,0.2,2,0.2,2,0.2,0.1,1,8,0.8,3,19.18,30,"No","28",NA,8,0.8,3
"2092","NEW_3",4,NA,"working farm","Non repeted","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",4,0,7,8,0.8,0,0,0,0,2,0.2,0,0,1,0.1,2,0.2,2,0.2,2,0.2,0.1,1,8,0.8,3,19.18,30,"No","28",NA,8,0.8,3
"2093","NEW_3",4,NA,"working farm","Non repeted","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",4,0,7,8,0.8,0,0,0,0,2,0.2,0,0,1,0.1,2,0.2,2,0.2,2,0.2,0.1,1,8,0.8,3,19.18,30,"No","53",NA,8,0.8,3
"2094","NEW_3",4,NA,"working farm","Non repeted","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",4,0,7,8,0.8,0,0,0,0,2,0.2,0,0,1,0.1,2,0.2,2,0.2,2,0.2,0.1,1,8,0.8,3,19.18,30,"No","53",NA,8,0.8,3
"2095","NEW_3",4,NA,"working farm","Non repeted","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",4,0,7,8,0.8,0,0,0,0,2,0.2,0,0,1,0.1,2,0.2,2,0.2,2,0.2,0.1,1,8,0.8,3,19.18,30,"Yes","28",NA,8,0.8,3
"2096","NEW_3",4,NA,"working farm","Non repeted","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",4,0,7,8,0.8,0,0,0,0,2,0.2,0,0,1,0.1,2,0.2,2,0.2,2,0.2,0.1,1,8,0.8,3,19.18,30,"Yes","28",NA,8,0.8,3
"2097","NEW_3",4,NA,"working farm","Non repeted","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",4,0,7,8,0.8,0,0,0,0,2,0.2,0,0,1,0.1,2,0.2,2,0.2,2,0.2,0.1,1,8,0.8,3,19.18,30,"Yes","53",NA,8,0.8,3
"2098","NEW_3",4,NA,"working farm","Non repeted","Field","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",4,0,7,8,0.8,0,0,0,0,2,0.2,0,0,1,0.1,2,0.2,2,0.2,2,0.2,0.1,1,8,0.8,3,19.18,30,"Yes","53",NA,8,0.8,3
"2099","729",2,2234,"experimental site","RCBD","Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,2,3.25,6,"Yes","1000",1000,0,0,9
"2100","729",2,2235,"experimental site","RCBD","Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,0,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,2,4.75,9,"Yes","1000",1000,0,0,9
"2101","729",2,2236,"experimental site","RCBD","Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,2,3.25,6,"Yes","1000",1000,0,0,9
